A,10846425405,-0.47071838,10.43428,-0.37265015,3
G,10846761099,-0.010528564,-0.12109375,0.005554199,3
M,10849263540,16.473389,-62.626648,-29.092407,0
A,10856496206,-0.50994873,10.453888,-0.43148804,3
G,10856831899,-0.008071899,-0.13085938,6.713867E-4,3
M,10866811148,16.819763,-61.242676,-28.092957,0
A,10867452017,-0.6276245,10.43428,-0.4118805,3
G,10867787710,-0.005630493,-0.1381836,-0.0054473877,3
A,10876637808,-0.7060852,10.43428,-0.4118805,3
G,10876973501,0.004135132,-0.13941956,0.005554199,3
M,10882924429,16.300964,-62.452698,-27.926636,0
A,10886678091,-0.72569275,10.453888,-0.3530426,3
G,10887013784,-0.004425049,-0.12841797,0.0079956055,3
A,10896748892,-0.78453064,10.414658,-0.43148804,3
G,10897084585,-7.4768066E-4,-0.122299194,0.009216309,3
M,10899556509,16.12854,-61.935425,-29.092407,0
A,10906850210,-0.86299133,10.336212,-0.4118805,3
G,10907216421,0.004135132,-0.11253357,0.0079956055,3
M,10917165151,15.609741,-62.452698,-27.926636,0
A,10917806021,-0.8825989,10.336212,-0.43148804,3
G,10918141714,0.006576538,-0.090530396,0.005554199,3
A,10926961294,-0.94143677,10.35582,-0.49032593,3
G,10927296987,0.0029144287,-0.06732178,-5.645752E-4,3
M,10933247915,16.300964,-62.10785,-28.593445,0
A,10937062612,-0.94143677,10.336212,-0.43148804,3
G,10937398306,4.5776367E-4,-0.06732178,-5.645752E-4,3
A,10947133413,-0.9610443,10.296982,-0.45111084,3
G,10947469107,4.5776367E-4,-0.029449463,-0.0030059814,3
M,10949849478,17.338562,-62.799072,-26.59607,0
A,10957173696,-0.9806671,10.296982,-0.49032593,3
G,10957509390,-0.012969971,-0.0037994385,-0.0054473877,3
M,10967366567,17.164612,-63.31787,-28.427124,0
A,10967976919,-0.94143677,10.336212,-0.47071838,3
G,10968312612,-0.01663208,0.01940918,-0.0030059814,3
A,10977284780,-0.9218292,10.3754425,-0.39227295,3
G,10977620474,-0.021514893,0.04017639,-0.0030059814,3
M,10983449331,15.263367,-63.145447,-28.593445,0
A,10987386099,-0.84336853,10.316589,-0.37265015,3
G,10987721792,-0.019073486,0.058502197,-0.010314941,3
A,10997426382,-0.823761,10.35582,-0.4118805,3
G,10997731558,-0.023956299,0.06828308,-0.010314941,3
M,11000172964,17.164612,-61.58905,-29.75769,0
A,11007527700,-0.84336853,10.39505,-0.43148804,3
G,11007832876,-0.023956299,0.08169556,-0.004211426,3
M,11017690054,16.647339,-62.452698,-28.593445,0
A,11018300405,-0.7453003,10.39505,-0.3530426,3
G,11018605581,-0.020309448,0.10247803,0.001876831,3
A,11027638784,-0.7060852,10.35582,-0.3334198,3
G,11027974478,-0.022750854,0.11470032,-5.645752E-4,3
M,11033711782,16.473389,-61.242676,-29.425049,0
A,11037709585,-0.64723206,10.39505,-0.3530426,3
G,11038045278,-0.023956299,0.12690735,6.713867E-4,3
A,11047780386,-0.6276245,10.414658,-0.3334198,3
G,11048116079,-0.028839111,0.13058472,0.001876831,3
M,11050465933,16.473389,-61.935425,-29.75769,0
A,11057881704,-0.5687866,10.453888,-0.3334198,3
G,11058186880,-0.042282104,0.14035034,-0.007888794,3
M,11068044058,16.473389,-62.626648,-30.090332,0
A,11068654409,-0.5491791,10.414658,-0.3530426,3
G,11068959585,-0.03375244,0.14279175,-5.645752E-4,3
A,11078023306,-0.45111084,10.453888,-0.31381226,3
G,11078328482,-0.03375244,0.14157104,0.005554199,3
M,11084096304,16.819763,-63.31787,-28.092957,0
A,11088094107,-0.45111084,10.43428,-0.25497437,3
G,11088429800,-0.03375244,0.14157104,0.005554199,3
A,11098164907,-0.45111084,10.493118,-0.21574402,3
G,11098470083,-0.03375244,0.13058472,0.001876831,3
M,11100819937,17.338562,-62.452698,-30.256653,0
A,11108235708,-0.37265015,10.512726,-0.19613647,3
G,11108571401,-0.027633667,0.12324524,-0.0030059814,3
M,11118398062,16.12854,-62.280273,-29.75769,0
A,11119008413,-0.39227295,10.512726,-0.21574402,3
G,11119344107,-0.02519226,0.11470032,-0.0017700195,3
A,11128346792,-0.4118805,10.4734955,-0.25497437,3
G,11128682485,-0.012969971,0.10491943,-0.0054473877,3
M,11134480825,16.647339,-62.452698,-28.926086,0
A,11138448110,-0.43148804,10.453888,-0.25497437,3
G,11138783804,-0.012969971,0.08781433,-0.009094238,3
A,11148518911,-0.3530426,10.4734955,-0.19613647,3
G,11148824087,-0.005630493,0.08781433,-0.01399231,3
M,11151204458,18.374634,-61.761475,-29.924011,0
A,11158589712,-0.31381226,10.512726,-0.21574402,3
G,11158925405,-0.006866455,0.08293152,-0.011550903,3
M,11168813101,16.647339,-61.761475,-28.260803,0
A,11169423452,-0.37265015,10.453888,-0.2942047,3
G,11169759146,-0.0019836426,0.0756073,-0.018875122,3
A,11178700796,-0.3530426,10.43428,-0.25497437,3
G,11179036489,4.5776367E-4,0.06462097,-0.012756348,3
M,11184865347,16.992188,-62.452698,-27.926636,0
A,11188802114,-0.39227295,10.4734955,-0.25497437,3
G,11189137808,-7.4768066E-4,0.05606079,-0.011550903,3
A,11198842398,-0.39227295,10.453888,-0.23536682,3
G,11199178091,0.005355835,0.048736572,-0.011550903,3
M,11201619497,18.20221,-60.897827,-27.760315,0
A,11208943716,-0.39227295,10.43428,-0.2942047,3
G,11209279409,0.0016937256,0.046295166,-0.009094238,3
M,11219167105,16.300964,-62.10785,-28.260803,0
A,11219807974,-0.3530426,10.39505,-0.2942047,3
G,11220113149,-0.005630493,0.037734985,-0.004211426,3
A,11229085317,-0.37265015,10.414658,-0.3334198,3
G,11229421011,-0.005630493,0.03529358,-0.0030059814,3
M,11235219351,15.95459,-61.761475,-29.59137,0
A,11239125601,-0.39227295,10.43428,-0.3530426,3
G,11239461294,-0.010528564,0.03529358,-0.0030059814,3
A,11249226919,-0.37265015,10.39505,-0.2942047,3
G,11249593130,-0.010528564,0.03529358,6.713867E-4,3
M,11252095571,15.090942,-62.280273,-28.759766,0
A,11259328237,-0.3530426,10.414658,-0.31381226,3
G,11259663931,-0.003189087,0.037734985,0.0067596436,3
M,11269643179,16.992188,-63.145447,-29.258728,0
A,11270314565,-0.3530426,10.3754425,-0.2942047,3
G,11270619741,-0.010528564,0.03163147,0.003112793,3
A,11279439321,-0.37265015,10.414658,-0.23536682,3
G,11279805532,-0.006866455,0.025527954,0.0043182373,3
M,11285756460,16.992188,-63.145447,-28.593445,0
A,11289510122,-0.4118805,10.4734955,-0.31381226,3
G,11289876333,-0.009307861,0.01574707,-5.645752E-4,3
A,11299611440,-0.43148804,10.493118,-0.3530426,3
G,11299977651,-0.011749268,0.004760742,0.0079956055,3
M,11302419058,16.992188,-61.07025,-29.59137,0
A,11309682241,-0.45111084,10.43428,-0.3334198,3
G,11310017935,-0.006866455,0.002319336,0.0079956055,3
M,11320027700,17.510986,-62.280273,-29.092407,0
A,11320668569,-0.43148804,10.43428,-0.3530426,3
G,11321004263,-0.006866455,-0.0062408447,0.005554199,3
A,11329793325,-0.45111084,10.414658,-0.37265015,3
G,11330159536,-0.006866455,-0.0135650635,0.009216309,3
M,11336140982,16.819763,-63.66272,-27.427673,0
A,11339894644,-0.45111084,10.3754425,-0.3530426,3
G,11340230337,-0.008071899,-0.019683838,0.0067596436,3
A,11349965444,-0.47071838,10.39505,-0.37265015,3
G,11350301138,-0.005630493,-0.018463135,0.0043182373,3
M,11352742544,18.20221,-61.242676,-29.425049,0
A,11360036245,-0.50994873,10.414658,-0.45111084,3
G,11360371939,0.0016937256,-0.0135650635,0.005554199,3
M,11370351187,15.95459,-61.761475,-28.260803,0
A,11370992056,-0.50994873,10.414658,-0.39227295,3
G,11371327749,-0.003189087,-0.018463135,0.0067596436,3
A,11380147329,-0.5491791,10.3754425,-0.39227295,3
G,11380483023,-0.010528564,-0.018463135,0.003112793,3
M,11386464468,15.95459,-62.799072,-29.258728,0
A,11390218130,-0.5491791,10.3754425,-0.4118805,3
G,11390553823,-0.003189087,-0.018463135,0.003112793,3
A,11400288931,-0.58839417,10.39505,-0.4118805,3
G,11400624624,-0.003189087,-0.01600647,0.001876831,3
M,11403096548,18.029785,-62.452698,-27.926636,0
A,11410359732,-0.58839417,10.39505,-0.45111084,3
G,11410725942,-0.009307861,-0.019683838,-0.0030059814,3
M,11420705190,17.164612,-61.935425,-28.092957,0
A,11421346060,-0.5687866,10.3754425,-0.43148804,3
G,11421651235,-0.015411377,-0.017242432,0.0043182373,3
A,11430501333,-0.60801697,10.3754425,-0.45111084,3
G,11430837026,-0.0019836426,-0.0135650635,0.0079956055,3
M,11436818472,18.893433,-61.935425,-29.75769,0
A,11440602651,-0.64723206,10.35582,-0.45111084,3
G,11440938345,-0.0019836426,-0.0050201416,0.009216309,3
A,11450673452,-0.60801697,10.316589,-0.37265015,3
G,11451009146,-0.011749268,-0.0062408447,0.0067596436,3
M,11453420034,17.164612,-62.626648,-28.759766,0
A,11460713735,-0.58839417,10.3754425,-0.45111084,3
G,11461049429,-0.008071899,-0.0025787354,-5.645752E-4,3
M,11471028677,16.992188,-63.145447,-27.926636,0
A,11471700064,-0.5687866,10.39505,-0.4118805,3
G,11472035757,-0.014190674,-0.011123657,-5.645752E-4,3
A,11480855337,-0.5491791,10.3754425,-0.4118805,3
G,11481191030,-0.015411377,-0.0025787354,0.0079956055,3
M,11487141958,15.437317,-62.971497,-28.427124,0
A,11490926138,-0.5687866,10.43428,-0.45111084,3
G,11491261831,-0.010528564,-0.008682251,0.0067596436,3
A,11500996939,-0.60801697,10.35582,-0.4118805,3
G,11501332632,-0.005630493,-0.007461548,-0.0017700195,3
M,11503804556,17.164612,-60.897827,-27.760315,0
A,11511098257,-0.58839417,10.3754425,-0.31381226,3
G,11511433950,-0.004425049,-0.009902954,-0.0054473877,3
M,11521413198,16.12854,-63.31787,-28.092957,0
A,11522023550,-0.58839417,10.43428,-0.37265015,3
G,11522359243,-0.006866455,-0.0025787354,-0.0017700195,3
A,11531209341,-0.58839417,10.414658,-0.4118805,3
G,11531545034,0.0029144287,0.001083374,-0.0030059814,3
M,11537526480,15.782166,-63.31787,-27.760315,0
A,11541280142,-0.5491791,10.414658,-0.47071838,3
G,11541615835,0.007797241,0.001083374,-0.0030059814,3
A,11551381460,-0.58839417,10.43428,-0.45111084,3
G,11551717153,0.007797241,0.0072021484,-0.0017700195,3
M,11554158560,17.510986,-62.626648,-29.425049,0
A,11561452261,-0.6276245,10.414658,-0.39227295,3
G,11561787954,0.0029144287,0.009643555,-0.006652832,3
M,11571797720,16.300964,-62.10785,-27.261353,0
A,11572499624,-0.64723206,10.414658,-0.47071838,3
G,11572804800,-0.005630493,0.012084961,-0.004211426,3
A,11581563345,-0.5687866,10.414658,-0.47071838,3
G,11581929556,0.0016937256,0.010864258,6.713867E-4,3
M,11587880483,16.473389,-62.971497,-27.427673,0
A,11591664663,-0.5491791,10.3754425,-0.43148804,3
G,11592000357,-7.4768066E-4,0.008422852,-0.0017700195,3
A,11601704946,-0.5491791,10.3754425,-0.45111084,3
G,11602040640,-0.003189087,0.013305664,0.003112793,3
M,11604604116,17.338562,-61.416626,-29.258728,0
A,11611806265,-0.50994873,10.3754425,-0.37265015,3
G,11612141958,-0.005630493,0.025527954,-0.0030059814,3
M,11622121206,16.647339,-62.452698,-28.260803,0
A,11622762075,-0.5295563,10.43428,-0.4118805,3
G,11623097769,-0.011749268,0.018203735,-0.0030059814,3
A,11631917349,-0.47071838,10.43428,-0.39227295,3
G,11632253042,-0.01663208,0.014526367,6.713867E-4,3
M,11638234487,16.992188,-62.10785,-28.260803,0
A,11641988149,-0.5491791,10.453888,-0.43148804,3
G,11642323843,-0.008071899,0.012084961,0.003112793,3
A,11652058950,-0.5295563,10.453888,-0.43148804,3
G,11652394644,-0.01663208,0.013305664,0.0043182373,3
M,11654836050,16.647339,-61.761475,-28.260803,0
A,11662190786,-0.5687866,10.39505,-0.37265015,3
G,11662526480,-0.015411377,0.013305664,6.713867E-4,3
M,11672505728,15.95459,-63.83667,-27.926636,0
A,11673146597,-0.49032593,10.414658,-0.3530426,3
G,11673482290,-0.01663208,0.01940918,0.001876831,3
A,11682271353,-0.49032593,10.453888,-0.39227295,3
G,11682607046,-0.020309448,0.018203735,-5.645752E-4,3
M,11688557974,16.300964,-63.145447,-27.926636,0
A,11692372671,-0.49032593,10.4734955,-0.3530426,3
G,11692708364,-0.011749268,0.018203735,-5.645752E-4,3
A,11702443472,-0.5687866,10.453888,-0.39227295,3
G,11702809683,-0.011749268,0.020645142,-5.645752E-4,3
M,11705220571,16.647339,-62.452698,-27.261353,0
A,11712514273,-0.58839417,10.453888,-0.39227295,3
G,11712849966,-0.008071899,0.014526367,-0.004211426,3
M,11722829214,16.12854,-62.971497,-29.425049,0
A,11723470083,-0.5295563,10.35582,-0.4118805,3
G,11723805776,-0.012969971,0.025527954,-0.0017700195,3
A,11732625357,-0.5687866,10.39505,-0.39227295,3
G,11732961050,-7.4768066E-4,0.024291992,-0.0017700195,3
M,11738942495,15.609741,-61.07025,-27.926636,0
A,11742726675,-0.5295563,10.414658,-0.43148804,3
G,11743062368,-0.0019836426,0.020645142,-0.0030059814,3
A,11752797476,-0.50994873,10.39505,-0.39227295,3
G,11753133169,-0.006866455,0.018203735,-0.0054473877,3
M,11755544058,16.12854,-62.280273,-29.092407,0
A,11762898794,-0.47071838,10.414658,-0.39227295,3
G,11763234487,-0.0019836426,0.026733398,-0.007888794,3
M,11773183218,16.647339,-62.452698,-27.593994,0
A,11773824087,-0.50994873,10.43428,-0.43148804,3
G,11774159780,-0.004425049,0.02796936,-0.0054473877,3
A,11783009878,-0.50994873,10.35582,-0.37265015,3
G,11783345571,-0.0019836426,0.020645142,-0.0030059814,3
M,11789265982,16.647339,-62.10785,-28.926086,0
A,11793080679,-0.47071838,10.39505,-0.39227295,3
G,11793416372,-0.009307861,0.018203735,-5.645752E-4,3
A,11803120962,-0.49032593,10.3754425,-0.3530426,3
G,11803456655,-0.008071899,0.014526367,0.005554199,3
M,11805928579,18.029785,-62.799072,-27.261353,0
A,11813222280,-0.5491791,10.316589,-0.37265015,3
G,11813557974,-0.010528564,0.010864258,6.713867E-4,3
M,11823567739,15.782166,-62.626648,-28.092957,0
A,11824208608,-0.5295563,10.35582,-0.31381226,3
G,11824544302,-0.010528564,0.008422852,0.001876831,3
A,11833333364,-0.60801697,10.414658,-0.37265015,3
G,11833669058,-0.011749268,0.0072021484,-0.0030059814,3
M,11839650503,16.647339,-62.10785,-28.260803,0
A,11843434683,-0.58839417,10.414658,-0.3334198,3
G,11843770376,-0.017868042,0.0072021484,-0.0030059814,3
A,11853474966,-0.5687866,10.414658,-0.3334198,3
G,11853810659,-0.017868042,0.013305664,-0.0030059814,3
M,11856313101,16.473389,-61.935425,-29.092407,0
A,11863576284,-0.5491791,10.43428,-0.37265015,3
G,11863911978,-0.009307861,0.012084961,-0.006652832,3
M,11873891226,16.473389,-61.935425,-28.427124,0
A,11874532095,-0.5687866,10.4734955,-0.43148804,3
G,11874867788,-0.009307861,0.01940918,-0.0054473877,3
A,11883687368,-0.58839417,10.4734955,-0.45111084,3
G,11884023062,-0.008071899,0.01574707,-0.006652832,3
M,11890035024,16.819763,-61.58905,-28.427124,0
A,11893788687,-0.5295563,10.4734955,-0.37265015,3
G,11894124380,-0.0019836426,0.016967773,-5.645752E-4,3
A,11903859487,-0.5491791,10.512726,-0.39227295,3
G,11904195181,-0.003189087,0.01574707,-5.645752E-4,3
M,11906636587,17.510986,-63.31787,-28.759766,0
A,11913930288,-0.5687866,10.551956,-0.39227295,3
G,11914265982,-0.004425049,0.023086548,-5.645752E-4,3
M,11924214712,16.647339,-61.761475,-29.258728,0
A,11924855581,-0.5687866,10.4734955,-0.43148804,3
G,11925191274,-0.006866455,0.024291992,0.001876831,3
A,11934041372,-0.58839417,10.414658,-0.39227295,3
G,11934377065,-0.008071899,0.024291992,-0.0030059814,3
M,11940266958,16.473389,-62.280273,-28.427124,0
A,11944142690,-0.58839417,10.3754425,-0.4118805,3
G,11944478384,-0.010528564,0.020645142,-0.0017700195,3
A,11954182974,-0.5687866,10.336212,-0.37265015,3
G,11954549185,-0.006866455,0.023086548,0.003112793,3
M,11956990591,15.437317,-63.31787,-28.759766,0
A,11964284292,-0.58839417,10.296982,-0.4118805,3
G,11964619985,-0.010528564,0.021850586,0.001876831,3
M,11974599233,17.338562,-62.452698,-27.593994,0
A,11975240103,-0.5491791,10.296982,-0.4118805,3
G,11975575796,-0.009307861,0.021850586,-0.0030059814,3
A,11984395376,-0.5491791,10.336212,-0.3530426,3
G,11984731069,-0.012969971,0.024291992,-0.0017700195,3
M,11990620962,16.12854,-61.935425,-29.092407,0
A,11994496694,-0.5491791,10.3754425,-0.37265015,3
G,11994832388,-0.014190674,0.024291992,-0.0017700195,3
A,12004567495,-0.49032593,10.43428,-0.39227295,3
G,12004903189,-0.014190674,0.025527954,-0.004211426,3
M,12007344595,16.473389,-62.626648,-29.75769,0
A,12014668814,-0.50994873,10.414658,-0.4118805,3
G,12015004507,-0.003189087,0.024291992,-0.004211426,3
M,12024953237,17.338562,-62.799072,-27.593994,0
A,12025624624,-0.5295563,10.4734955,-0.39227295,3
G,12025929800,-0.006866455,0.025527954,-0.004211426,3
A,12034749380,-0.5491791,10.493118,-0.49032593,3
G,12035085073,-0.009307861,0.020645142,-0.0030059814,3
M,12041036001,16.992188,-62.10785,-28.593445,0
A,12044850698,-0.58839417,10.35582,-0.4118805,3
G,12045186392,-0.009307861,0.018203735,-5.645752E-4,3
A,12054890982,-0.58839417,10.35582,-0.39227295,3
G,12055226675,-0.010528564,0.012084961,-0.0054473877,3
M,12057698599,16.819763,-61.935425,-28.759766,0
A,12064961782,-0.5687866,10.3754425,-0.4118805,3
G,12065327993,-0.010528564,0.014526367,0.0067596436,3
M,12075276724,16.992188,-62.452698,-29.258728,0
A,12075948110,-0.58839417,10.3754425,-0.47071838,3
G,12076283804,-0.012969971,0.018203735,0.0067596436,3
A,12085103384,-0.5491791,10.414658,-0.4118805,3
G,12085439077,-0.012969971,0.024291992,0.001876831,3
M,12091420523,16.992188,-62.799072,-28.926086,0
A,12095174185,-0.5295563,10.39505,-0.43148804,3
G,12095540396,-0.011749268,0.024291992,-5.645752E-4,3
A,12105244985,-0.5491791,10.414658,-0.47071838,3
G,12105580679,-0.012969971,0.025527954,-0.0030059814,3
M,12108083120,17.164612,-62.626648,-28.759766,0
A,12115376821,-0.5491791,10.453888,-0.47071838,3
G,12115712515,-0.014190674,0.020645142,-0.0017700195,3
M,12125691763,17.510986,-64.35547,-29.092407,0
A,12126332632,-0.50994873,10.39505,-0.43148804,3
G,12126668325,-0.010528564,0.021850586,-5.645752E-4,3
A,12135457388,-0.50994873,10.43428,-0.47071838,3
G,12135793081,-0.014190674,0.025527954,-5.645752E-4,3
M,12141713491,16.647339,-61.761475,-26.59607,0
A,12145528189,-0.5687866,10.414658,-0.49032593,3
G,12145863882,-0.022750854,0.025527954,-5.645752E-4,3
A,12155598989,-0.5687866,10.39505,-0.49032593,3
G,12155934683,-0.022750854,0.02796936,0.001876831,3
M,12158345571,15.95459,-62.452698,-28.260803,0
A,12165639273,-0.5687866,10.4734955,-0.49032593,3
G,12165974966,-0.01663208,0.029190063,6.713867E-4,3
M,12175923696,16.647339,-62.799072,-28.260803,0
A,12176564565,-0.58839417,10.493118,-0.47071838,3
G,12176900259,-0.019073486,0.029190063,-0.0030059814,3
A,12185780874,-0.60801697,10.43428,-0.49032593,3
G,12186116567,-0.017868042,0.04017639,6.713867E-4,3
M,12192067495,18.548584,-62.626648,-28.427124,0
A,12195912710,-0.66685486,10.4734955,-0.4118805,3
G,12196248403,-0.014190674,0.046295166,0.0043182373,3
A,12205983511,-0.6276245,10.43428,-0.3530426,3
G,12206319204,-0.020309448,0.054855347,-5.645752E-4,3
M,12208730093,14.744568,-61.58905,-27.427673,0
A,12216054312,-0.60801697,10.39505,-0.3334198,3
G,12216390005,-0.023956299,0.06706238,-0.004211426,3
M,12226369253,17.338562,-63.145447,-28.260803,0
A,12227010122,-0.5491791,10.336212,-0.21574402,3
G,12227345815,-0.022750854,0.0756073,-0.0030059814,3
A,12236134878,-0.5491791,10.3754425,-0.17651367,3
G,12236501089,-0.008071899,0.085372925,-0.0030059814,3
M,12242452017,16.992188,-62.452698,-28.260803,0
A,12246266714,-0.5295563,10.43428,-0.19613647,3
G,12246602407,-0.011749268,0.085372925,-0.010314941,3
A,12256337515,-0.45111084,10.39505,-0.23536682,3
G,12256673208,0.004135132,0.085372925,-0.015197754,3
M,12259114614,17.164612,-63.31787,-28.427124,0
A,12266377798,-0.3530426,10.43428,-0.25497437,3
G,12266744009,0.011459351,0.08293152,-0.022521973,3
M,12276723257,16.300964,-62.10785,-28.926086,0
A,12277364126,-0.2942047,10.4734955,-0.2745819,3
G,12277699819,0.011459351,0.06828308,-0.024963379,3
A,12286519399,-0.21574402,10.43428,-0.2942047,3
G,12286885610,0.0126953125,0.04750061,-0.028640747,3
M,12292806021,15.609741,-62.452698,-28.593445,0
A,12296620718,-0.23536682,10.493118,-0.31381226,3
G,12296956411,0.017578125,0.04750061,-0.028640747,3
A,12306661001,-0.21574402,10.512726,-0.23536682,3
G,12306996694,0.017578125,0.010864258,-0.024963379,3
M,12309438101,18.548584,-61.242676,-28.759766,0
A,12316731802,-0.2942047,10.493118,-0.2942047,3
G,12317067495,0.017578125,-0.02456665,-0.024963379,3
M,12326985708,15.95459,-61.761475,-29.59137,0
A,12327626577,-0.31381226,10.4734955,-0.2745819,3
G,12327962271,0.0126953125,-0.05633545,-0.023757935,3
A,12336873403,-0.4118805,10.43428,-0.3530426,3
G,12337209097,0.006576538,-0.078323364,-0.018875122,3
M,12343160024,17.338562,-62.799072,-28.926086,0
A,12346974722,-0.5295563,10.43428,-0.3334198,3
G,12347310415,0.0126953125,-0.0929718,-0.01399231,3
A,12357045523,-0.50994873,10.414658,-0.39227295,3
G,12357381216,0.004135132,-0.099090576,-0.0054473877,3
M,12359822622,15.95459,-62.452698,-28.260803,0
A,12367116323,-0.5491791,10.316589,-0.39227295,3
G,12367452017,0.004135132,-0.09541321,0.005554199,3
M,12377400747,16.992188,-61.761475,-28.926086,0
A,12378072134,-0.58839417,10.336212,-0.47071838,3
G,12378407827,0.006576538,-0.086883545,0.0067596436,3
A,12387227407,-0.6276245,10.296982,-0.4118805,3
G,12387563101,-7.4768066E-4,-0.08076477,0.005554199,3
M,12393544546,17.68341,-61.761475,-27.261353,0
A,12397298208,-0.66685486,10.35582,-0.45111084,3
G,12397633901,-0.003189087,-0.058776855,0.005554199,3
A,12407399526,-0.7453003,10.39505,-0.47071838,3
G,12407735220,-0.006866455,-0.041671753,0.003112793,3
M,12410176626,17.164612,-61.58905,-27.095032,0
A,12417470327,-0.72569275,10.43428,-0.49032593,3
G,12417806021,-0.010528564,-0.027008057,0.001876831,3
M,12427785269,17.338562,-61.07025,-28.260803,0
A,12428426138,-0.7649231,10.4734955,-0.5295563,3
G,12428761831,-0.0019836426,-0.022125244,0.0043182373,3
A,12437581411,-0.72569275,10.414658,-0.58839417,3
G,12437917105,0.004135132,-0.008682251,0.005554199,3
M,12443868032,17.338562,-61.07025,-27.261353,0
A,12447682730,-0.72569275,10.336212,-0.64723206,3
G,12448018423,-0.003189087,-0.008682251,0.005554199,3
A,12457723013,-0.78453064,10.35582,-0.5687866,3
G,12458089224,-0.003189087,-0.01600647,0.011672974,3
M,12460500112,17.338562,-61.761475,-28.926086,0
A,12467824331,-0.823761,10.296982,-0.5687866,3
G,12468160024,4.5776367E-4,-0.014801025,0.012878418,3
M,12478139273,17.85736,-61.242676,-29.425049,0
A,12478780142,-0.78453064,10.277374,-0.6864624,3
G,12479115835,-0.006866455,-0.0135650635,0.018997192,3
A,12487935415,-0.84336853,10.277374,-0.7060852,3
G,12488301626,-0.010528564,-0.0025787354,0.01776123,3
M,12494161001,16.473389,-61.935425,-29.75769,0
A,12498036733,-0.823761,10.35582,-0.64723206,3
G,12498372427,-0.014190674,0.0072021484,0.012878418,3
A,12508107534,-0.84336853,10.296982,-0.64723206,3
G,12508443228,-0.01663208,0.018203735,0.011672974,3
M,12510884634,16.819763,-60.551453,-28.092957,0
A,12518178335,-0.86299133,10.257751,-0.7060852,3
G,12518514028,-0.021514893,0.020645142,0.011672974,3
M,12528462759,16.819763,-62.280273,-27.760315,0
A,12529134146,-0.9022064,10.277374,-0.7453003,3
G,12529439321,-0.03251648,0.024291992,0.009216309,3
A,12538319937,-0.9022064,10.277374,-0.6864624,3
G,12538655630,-0.03375244,0.030410767,0.0079956055,3
M,12544606558,16.647339,-62.799072,-28.926086,0
A,12548360220,-0.9022064,10.35582,-0.66685486,3
G,12548726431,-0.027633667,0.04385376,0.011672974,3
A,12558461538,-0.9218292,10.35582,-0.72569275,3
G,12558797232,-0.03251648,0.05117798,0.010437012,3
M,12561208120,15.782166,-61.242676,-27.427673,0
A,12568532339,-0.9022064,10.316589,-0.7060852,3
G,12568868032,-0.037399292,0.06828308,0.01411438,3
M,12578847280,16.12854,-61.58905,-28.092957,0
A,12579549185,-0.9022064,10.3754425,-0.6276245,3
G,12579884878,-0.036193848,0.076812744,0.016555786,3
A,12588643423,-0.78453064,10.3754425,-0.5491791,3
G,12588979116,-0.04472351,0.085372925,0.010437012,3
M,12594991079,15.95459,-62.452698,-27.593994,0
A,12598744741,-0.7060852,10.414658,-0.50994873,3
G,12599080435,-0.04107666,0.085372925,0.010437012,3
A,12608815542,-0.60801697,10.4734955,-0.39227295,3
G,12609151235,-0.04107666,0.093933105,0.0067596436,3
M,12611592642,16.300964,-62.452698,-27.926636,0
A,12618886343,-0.50994873,10.4734955,-0.37265015,3
G,12619222036,-0.034957886,0.09513855,0.0043182373,3
M,12629201284,17.338562,-62.799072,-28.260803,0
A,12629842153,-0.39227295,10.39505,-0.3334198,3
G,12630177847,-0.020309448,0.09025574,-0.0017700195,3
A,12639027944,-0.2942047,10.43428,-0.2942047,3
G,12639363638,-0.010528564,0.076812744,-0.004211426,3
M,12645284048,16.12854,-62.280273,-28.092957,0
A,12649068228,-0.21574402,10.453888,-0.2745819,3
G,12649403921,4.5776367E-4,0.060943604,-0.006652832,3
A,12659108511,-0.19613647,10.4734955,-0.25497437,3
G,12659444204,0.007797241,0.04017639,-0.006652832,3
M,12661855093,15.95459,-61.416626,-27.926636,0
A,12669179312,-0.11767578,10.512726,-0.19613647,3
G,12669515005,0.021240234,0.018203735,-0.018875122,3
M,12679372183,16.992188,-61.761475,-27.593994,0
A,12679982534,-0.13729858,10.512726,-0.21574402,3
G,12680318228,0.022460938,-0.0025787354,-0.022521973,3
A,12689262825,-0.13729858,10.532349,-0.21574402,3
G,12689598518,0.021240234,-0.03189087,-0.022521973,3
M,12695427375,17.164612,-61.935425,-28.092957,0
A,12699364143,-0.13729858,10.493118,-0.17651367,3
G,12699699836,0.033462524,-0.055114746,-0.031082153,3
A,12709434944,-0.15690613,10.532349,-0.23536682,3
G,12709770637,0.044448853,-0.08198547,-0.023757935,3
M,12712151008,16.647339,-64.18152,-27.926636,0
A,12719536262,-0.21574402,10.571564,-0.2745819,3
G,12719871955,0.040786743,-0.11253357,-0.01763916,3
M,12729729133,15.609741,-62.799072,-27.593994,0
A,12730370002,-0.21574402,10.4734955,-0.3334198,3
G,12730675178,0.037124634,-0.13697815,-0.009094238,3
A,12739677864,-0.25497437,10.43428,-0.3334198,3
G,12740013557,0.021240234,-0.1589508,0.001876831,3
M,12745781379,17.164612,-62.280273,-29.425049,0
A,12749779182,-0.2942047,10.414658,-0.37265015,3
G,12750084358,0.015136719,-0.1589508,0.001876831,3
A,12759788948,-0.37265015,10.3754425,-0.4118805,3
